id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
80954113,2021-05-30 16:59:56,2021-05-30,2021-05-30 21:59:56 UTC,Central Time (US & Canada),2902509,birdkeeper44,"",2021-05-30 22:06:22 UTC,2022-09-20 17:19:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/80954113,https://inaturalist-open-data.s3.amazonaws.com/photos/132728091/medium.jpeg,,"","Caterpillar stage, rolled into partially eaten Canna leaf.",1,0,false,2,"Midlothian, TX, USA",32.4542369722,-97.008442,,,,,,,,false,gps,gps,Brazilian Skipper,Calpodes ethlius,Brazilian Skipper,Insecta,53866
80979186,2021-05-31 09:30:04,2021-05-31,2021-05-31 09:30:04 UTC,UTC,3882659,ah_heng,小野人恒恒,2021-05-31 01:41:24 UTC,2021-06-24 02:39:12 UTC,research,,https://www.inaturalist.org/observations/80979186,https://static.inaturalist.org/photos/132771969/medium.jpeg,,"","Pic 1: This is one of the three Hoary Palmer caterpillars that found on Pandan plants

Pic 2:  Empty egg shell of the caterpillar",1,0,false,2,Skudai,1.5343609885,103.6594266817,8433,,,,8433,,,false,gps,gps,Hoary Palmer,Unkana ambasa,Hoary Palmer,Insecta,498242
81591847,Sun May 30 2021 08:31:43 GMT+0200 (GMT+2),2021-05-30,2021-05-30 06:31:43 UTC,Pretoria,611863,suncana,"",2021-06-04 18:00:30 UTC,2021-08-05 18:28:13 UTC,research,CC-BY,https://www.inaturalist.org/observations/81591847,https://inaturalist-open-data.s3.amazonaws.com/photos/133837109/medium.jpg,,"","CRG 1007

Caterpillar: https://www.inaturalist.org/observations/76853403",2,0,false,3,"Tyburn Way, Westville, KZN, ZA",-29.845529844,30.9196974457,60,,,,60,,open,false,,,Clouded Flat,Tagiades flesus,Clouded Flat,Insecta,141632
81938622,2021/06/06 5:36  PM EDT,2021-06-06,2021-06-06 21:36:00 UTC,Eastern Time (US & Canada),628034,davel,David Laby,2021-06-06 22:14:34 UTC,2022-09-21 01:46:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/81938622,https://inaturalist-open-data.s3.amazonaws.com/photos/134432108/medium.png,,"",Small black-headed yellowish caterpillar on Apios americana (groundnut)- was disturbed out of leaf shelter on left.  I don't know if round structures on leaf surface are related ,1,0,false,,"Suffolk County, US-NY, US",40.892090839,-73.0948150125,61,,,,27877,obscured,,true,,,Long-tailed Skipper,Urbanus proteus,Long-tailed Skipper,Insecta,67435
83003118,Sun Jun 13 2021 06:57:41 GMT+0800 (GMT+8),2021-06-13,2021-06-12 22:57:41 UTC,Perth,2426296,creek_chen,creek,2021-06-14 14:42:54 UTC,2022-10-10 12:00:54 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/83003118,https://static.inaturalist.org/photos/136281087/medium.jpg,,"",幼蟲 蟲巢 caterpillar ,1,0,false,3,"Jiaosi Township, TW",24.83097,121.7425916667,4,,,,4,,,false,,,黃斑蕉弄蝶,Erionota torus,Rounded Palm-redeye,Insecta,219475
83342232,2021/06/12 3:37 PM CDT,2021-06-12,2021-06-12 20:37:00 UTC,Central Time (US & Canada),959241,ashleybosarge,Ashley Bosarge,2021-06-17 02:11:56 UTC,2021-06-17 05:53:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/83342232,https://inaturalist-open-data.s3.amazonaws.com/photos/136865828/medium.jpeg,,"Lepidoptera, Caterpillar",,1,0,false,,"Baldwin County, AL, USA",30.6010744,-87.7763333,88879,,,,88879,,,false,,,Long-tailed Skipper,Urbanus proteus,Long-tailed Skipper,Insecta,67435
83698586,Sun Jun 06 2021 16:44:18 GMT-0500 (CDT),2021-06-06,2021-06-06 16:44:18 UTC,UTC,2188957,mikeman85,,2021-06-19 21:26:59 UTC,2021-06-20 00:02:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/83698586,https://inaturalist-open-data.s3.amazonaws.com/photos/137487773/medium.jpg,,"",Found about 50 of these caterpillars eating my mother-in-law’s Cannas.,1,0,false,3,"Texas, US",29.5472398134,-98.4318108531,,,,,29483,obscured,,true,,,Brazilian Skipper,Calpodes ethlius,Brazilian Skipper,Insecta,53866
84451622,Fri Jun 25 2021 13:13:29 GMT-0400 (AST),2021-06-25,2021-06-25 13:13:29 UTC,UTC,3287435,krazeewita-k,"",2021-06-25 18:24:50 UTC,2021-08-07 23:54:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/84451622,https://inaturalist-open-data.s3.amazonaws.com/photos/138805098/medium.jpg,,"",Caterpillar in hammock :) ,1,0,false,3,"Blackwater Rd, Virginia Beach, VA, US",36.6182728657,-76.0884937013,65,,,,65,,,false,,,Silver-spotted Skipper,Epargyreus clarus,Silver-spotted Skipper,Insecta,81559
84787782,2021/06/23 7:35 PM CDT,2021-06-23,2021-06-24 00:35:00 UTC,Central Time (US & Canada),959241,ashleybosarge,Ashley Bosarge,2021-06-28 00:21:40 UTC,2021-07-02 05:15:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/84787782,https://inaturalist-open-data.s3.amazonaws.com/photos/139392640/medium.jpeg,,"Lepidoptera, Caterpillar",,1,0,false,,"Hale County, AL, USA",32.7859102,-87.6186379,30771,,,,30771,,,false,,,Clouded Skipper,Lerema accius,Clouded Skipper,Insecta,142988
84939801,2021-06-29 06:56:28,2021-06-29,2021-06-29 01:26:28 UTC,New Delhi,2852333,elavarasan_mm,Elavarasan M,2021-06-29 04:44:14 UTC,2021-07-01 16:21:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/84939801,https://static.inaturalist.org/photos/139672259/medium.jpeg,,"",Caterpillar of African Marbled Skipper on its LHP Abutilon indicum.,1,0,false,2,"M.Palapatti, Tamil Nadu, India",11.6874212815,78.1806682795,787,,,,787,,,false,gps,gps,Green-marbled Skipper,Gomalia elma,Green-marbled Skipper,Insecta,335225
85412311,2021/06/26 2:23 PM CDT,2021-06-26,2021-06-26 19:23:00 UTC,Central Time (US & Canada),959241,ashleybosarge,Ashley Bosarge,2021-07-03 01:19:54 UTC,2021-07-06 09:33:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/85412311,https://inaturalist-open-data.s3.amazonaws.com/photos/140527273/medium.jpeg,,"Caterpillar, Lepidoptera",,1,0,false,,"Mobile County, AL, USA",30.6082227,-88.2461183,69951,,,,69951,,,false,,,Clouded Skipper,Lerema accius,Clouded Skipper,Insecta,142988
85490135,2021/07/01 10:21 AM CDT,2021-07-01,2021-07-01 15:21:00 UTC,Central Time (US & Canada),959241,ashleybosarge,Ashley Bosarge,2021-07-03 16:55:03 UTC,2021-07-06 09:31:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/85490135,https://inaturalist-open-data.s3.amazonaws.com/photos/140663023/medium.jpeg,,"Caterpillar, Lepidoptera",,1,0,false,,"Baldwin County, AL, USA",30.6010744,-87.7763333,88879,,,,88879,,,false,,,Clouded Skipper,Lerema accius,Clouded Skipper,Insecta,142988
85490147,2021/07/01 12:36 PM CDT,2021-07-01,2021-07-01 17:36:00 UTC,Central Time (US & Canada),959241,ashleybosarge,Ashley Bosarge,2021-07-03 16:55:08 UTC,2021-07-06 09:31:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/85490147,https://inaturalist-open-data.s3.amazonaws.com/photos/140663198/medium.jpeg,,"Caterpillar, Lepidoptera",,1,0,false,,"Baldwin County, AL, USA",30.6010744,-87.7763333,88879,,,,88879,,,false,,,Long-tailed Skipper,Urbanus proteus,Long-tailed Skipper,Insecta,67435
87157237,Thu Jul 15 2021 12:32:41 GMT-0400 (EDT),2021-07-15,2021-07-15 16:32:41 UTC,Eastern Time (US & Canada),4260505,sidneyb7,,2021-07-15 16:34:18 UTC,2021-07-16 17:33:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/87157237,https://inaturalist-open-data.s3.amazonaws.com/photos/143649298/medium.jpg,,"",Caterpillar ,1,0,false,3,"Pennsylvania Furnace, PA, US",40.7168366667,-77.9293883333,4,,,,4,,,false,,,Silver-spotted Skipper,Epargyreus clarus,Silver-spotted Skipper,Insecta,81559
87353501,2021/07/15 10:40 AM CDT,2021-07-15,2021-07-15 15:40:00 UTC,Central Time (US & Canada),959241,ashleybosarge,Ashley Bosarge,2021-07-17 03:18:58 UTC,2021-07-20 06:23:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/87353501,https://inaturalist-open-data.s3.amazonaws.com/photos/144008941/medium.jpeg,,"Caterpillar, Lepidoptera",,1,0,false,,"Baldwin County, AL, USA",30.6010744,-87.7763333,88879,,,,88879,,,false,,,Long-tailed Skipper,Urbanus proteus,Long-tailed Skipper,Insecta,67435
88048014,2021/07/15 5:56 PM EDT,2021-07-15,2021-07-15 21:56:00 UTC,Eastern Time (US & Canada),2138075,andreimoth,Andrei Sourakov,2021-07-21 21:59:46 UTC,2022-07-17 00:05:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/88048014,https://inaturalist-open-data.s3.amazonaws.com/photos/145228253/medium.jpg,,"",caterpillars feeding on landscape plants,2,0,false,,"Gainesville, FL, USA",29.6374619434,-82.3699864732,102,,,,102,,,false,,,Brazilian Skipper,Calpodes ethlius,Brazilian Skipper,Insecta,53866
88192887,2021/07/20 7:16 PM CDT,2021-07-20,2021-07-21 00:16:00 UTC,Central Time (US & Canada),959241,ashleybosarge,Ashley Bosarge,2021-07-22 23:34:00 UTC,2021-07-23 01:00:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/88192887,https://inaturalist-open-data.s3.amazonaws.com/photos/145479059/medium.jpeg,,"Lepidoptera, Caterpillar",,1,0,false,,"Mobile County, AL, USA",30.6082227,-88.2461183,69951,,,,69951,,,false,,,Brazilian Skipper,Calpodes ethlius,Brazilian Skipper,Insecta,53866
88325245,2021-07-23 19:02:17,2021-07-23,2021-07-23 19:02:17 UTC,UTC,4343518,zoomuchinformation,ZooMuchInformation,2021-07-23 23:56:27 UTC,2021-07-24 15:08:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/88325245,https://inaturalist-open-data.s3.amazonaws.com/photos/145716737/medium.jpeg,,"","On Blazing Star--- Liatris Spicata. These butterflies do not like yellow plants, but will eat the nectar of flowers of other colors. Luckily we have Black Locust on the property. Not my favorite tree for a few reasons, but it's one of the few plants the caterpillar will feast on. When we support caterpillars with the natives in our gardens, we later get to see the butterflies!",2,0,false,2,"Maryland, US",38.7684993203,-76.0760578724,77,,,,28210,obscured,,true,,,Silver-spotted Skipper,Epargyreus clarus,Silver-spotted Skipper,Insecta,81559
88591060,2021-07-17 12:48:31,2021-07-17,2021-07-17 12:48:31 UTC,UTC,4778760,ali_ghafoori,Ali Ghafoori,2021-07-25 19:35:46 UTC,2021-12-06 16:42:40 UTC,research,"",https://www.inaturalist.org/observations/88591060,https://static.inaturalist.org/photos/146183650/medium.jpeg,,"",Caterpillar  on canna plant,1,0,false,2,"Cinco Ranch Institutional Core, TX, USA",29.7323084463,-95.762447454,9,,,,9,,,false,,,Brazilian Skipper,Calpodes ethlius,Brazilian Skipper,Insecta,53866
88771852,2021/07/24 1:19 PM CDT,2021-07-24,2021-07-24 18:19:00 UTC,Central Time (US & Canada),959241,ashleybosarge,Ashley Bosarge,2021-07-27 02:12:02 UTC,2021-07-27 04:45:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/88771852,https://inaturalist-open-data.s3.amazonaws.com/photos/146507949/medium.jpeg,,"Caterpillar, Lepidoptera",,1,0,false,,"Monroe County, AL, USA",31.5119068,-87.460397,63393,,,,63393,,,false,,,Long-tailed Skipper,Urbanus proteus,Long-tailed Skipper,Insecta,67435
88771883,2021/07/24 7:52 PM CDT,2021-07-24,2021-07-25 00:52:00 UTC,Central Time (US & Canada),959241,ashleybosarge,Ashley Bosarge,2021-07-27 02:12:11 UTC,2021-07-27 04:44:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/88771883,https://inaturalist-open-data.s3.amazonaws.com/photos/146512736/medium.jpeg,,"Caterpillar, Lepidoptera",,1,0,false,,"Baldwin County, AL, USA",30.6010744,-87.7763333,88879,,,,88879,,,false,,,Brazilian Skipper,Calpodes ethlius,Brazilian Skipper,Insecta,53866
88843772,2021-07-27,2021-07-27,,Harare,2498450,surfinbird,Garth Aiston,2021-07-27 17:44:55 UTC,2021-09-06 21:25:59 UTC,research,,https://www.inaturalist.org/observations/88843772,https://static.inaturalist.org/photos/146639737/medium.jpg,,"",Caterpillar: https://www.inaturalist.org/observations/83534684,1,0,false,,30 Thrush Road,-29.8011714986,30.8533231444,57,,,,57,,open,false,,,Banana-tree Nightfighter,Moltena fiara,Banana-tree Nightfighter,Insecta,676195
88939257,Wed Jul 28 2021 00:45:26 GMT-0400 (EDT),2021-07-28,2021-07-28 04:45:26 UTC,Eastern Time (US & Canada),3930049,brilacy,,2021-07-28 14:20:25 UTC,2021-07-30 19:54:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/88939257,https://inaturalist-open-data.s3.amazonaws.com/photos/146812562/medium.jpg,,"",Found several of these caterpillars? on two separate lily plants - front and backyard. No other place. Both plants are substantially eaten. Unclear whether they are good for the plant/ yard or bad. Will they turn into butterflies or are they just chewing up my plants?,2,0,false,3,"E Sunrise Blvd, Fort Lauderdale, FL, US",26.1363481618,-80.1416995013,9379,,,,9379,,,false,,,Brazilian Skipper,Calpodes ethlius,Brazilian Skipper,Insecta,53866
88982707,2021/07/24 9:01 AM UTC,2021-07-24,2021-07-24 09:01:00 UTC,UTC,922357,lioneska,Lioneska,2021-07-28 20:32:20 UTC,2021-07-31 09:00:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/88982707,https://inaturalist-open-data.s3.amazonaws.com/photos/146860535/medium.jpg,,"animal, beetle, black, blue, brown, butterfly, castle, caterpillar, flower, grass, green, hill, house, insect, meadow, nature, nest, orange, red, shadow, summer, sunny, tree, view, weeds, white, wild, yellow",,1,0,false,,"Milovice, Česko",50.2515341723,14.8851659918,15,,,,15,,,false,,,soumračník máčkový,Erynnis tages,Dingy Skipper,Insecta,133434
89514335,2021/07/29 12:59 PM CDT,2021-07-29,2021-07-29 17:59:00 UTC,Central Time (US & Canada),959241,ashleybosarge,Ashley Bosarge,2021-08-01 17:59:33 UTC,2021-08-06 04:41:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/89514335,https://inaturalist-open-data.s3.amazonaws.com/photos/147822751/medium.jpeg,,"Caterpillar, Lepidoptera",,1,0,false,,"Baldwin County, AL, USA",30.6010744,-87.7763333,88879,,,,88879,,,false,,,Silver-spotted Skipper,Epargyreus clarus,Silver-spotted Skipper,Insecta,81559
89533008,Sat Jul 31 2021 09:44:22 GMT-0400 (EDT),2021-07-31,2021-07-31 13:44:22 UTC,Eastern Time (US & Canada),1041844,billmac,Bill MacIndewar,2021-08-01 19:50:28 UTC,2021-08-19 13:16:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/89533008,https://inaturalist-open-data.s3.amazonaws.com/photos/147862156/medium.jpg,,"",Caterpillar on Black Locust ,1,0,false,3,"Middlesex Fells Reservation, Stoneham, MA, US",42.452305,-71.0854111667,5,,,,5,,,false,,,Silver-spotted Skipper,Epargyreus clarus,Silver-spotted Skipper,Insecta,81559
89585504,2021/07/29 5:41 PM EDT,2021-07-29,2021-07-29 21:41:00 UTC,Eastern Time (US & Canada),4707862,patsuttonwildlifegarden,Pat Sutton,2021-08-02 02:02:37 UTC,2022-04-05 19:52:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/89585504,https://static.inaturalist.org/photos/147954206/medium.jpg,,"",full size caterpillar on Canna (1 of 5+) found that day,1,0,false,,"Pat Sutton's Wildlife Garden, Cape May County, NJ, USA",39.1306283333,-74.8487682945,9,,,,9,,,false,,,Brazilian Skipper,Calpodes ethlius,Brazilian Skipper,Insecta,53866
90410698,2021/08/03 5:53 PM CDT,2021-08-03,2021-08-03 22:53:00 UTC,Central Time (US & Canada),959241,ashleybosarge,Ashley Bosarge,2021-08-08 16:31:54 UTC,2021-08-09 04:52:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/90410698,https://inaturalist-open-data.s3.amazonaws.com/photos/149417130/medium.jpeg,,"Caterpillar, Lepidoptera",,1,0,false,,"George County, MS, USA",30.8431226,-88.6723578,30224,,,,30224,,,false,,,Silver-spotted Skipper,Epargyreus clarus,Silver-spotted Skipper,Insecta,81559
90687535,Tue Aug 10 2021 14:17:34 GMT-0400 (EDT),2021-08-10,2021-08-10 18:17:34 UTC,Eastern Time (US & Canada),669268,allisonbf,Allie,2021-08-10 18:40:53 UTC,2022-09-08 22:20:34 UTC,research,,https://www.inaturalist.org/observations/90687535,https://static.inaturalist.org/photos/149903829/medium.jpg,,"","I assumed this caterpillar was a pest, and disposed of them:(
They’re weaving themselves in two or three leaves, with cocoons. ",1,0,false,3,"Pratte Ave, Norwich, CT, US",41.5661716667,-72.0562445,22,,,,22,,,false,,,Wild Indigo Duskywing,Erynnis baptisiae,Wild Indigo Duskywing,Insecta,58478
90724589,2021/08/07 11:14 AM CDT,2021-08-07,2021-08-07 16:14:00 UTC,Central Time (US & Canada),959241,ashleybosarge,Ashley Bosarge,2021-08-11 00:51:06 UTC,2021-08-11 03:51:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/90724589,https://inaturalist-open-data.s3.amazonaws.com/photos/149965929/medium.jpeg,,"Caterpillar, Lepidoptera",,1,0,false,,"George County, MS, USA",30.8431226,-88.6723578,30224,,,,30224,,,false,,,Clouded Skipper,Lerema accius,Clouded Skipper,Insecta,142988
90918627,2021/07/11 7:33 AM CDT,2021-07-11,2021-07-11 12:33:00 UTC,Central Time (US & Canada),779571,pisum,"",2021-08-12 19:11:36 UTC,2022-11-30 16:43:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/90918627,https://inaturalist-open-data.s3.amazonaws.com/photos/150297662/medium.jpeg,,"",a caterpillar eating a Pontederia cordata leaf. here's a short video: https://youtu.be/aIzeJdaGLzc. a nearby adult observed separately here: https://www.inaturalist.org/observations/90918626.,1,0,false,,"Memorial Park, Houston, TX, USA",29.7669424249,-95.4313430057,50,,,,50,,,false,,,Brazilian Skipper,Calpodes ethlius,Brazilian Skipper,Insecta,53866
91148922,2021/08/11 5:34 PM CDT,2021-08-11,2021-08-11 22:34:00 UTC,Central Time (US & Canada),959241,ashleybosarge,Ashley Bosarge,2021-08-14 18:12:43 UTC,2021-08-15 03:16:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/91148922,https://inaturalist-open-data.s3.amazonaws.com/photos/150720321/medium.jpeg,,"Caterpillar, Lepidoptera",,1,0,false,,"Mobile County, AL, USA",30.6082227,-88.2461183,69951,,,,69951,,,false,,,Long-tailed Skipper,Urbanus proteus,Long-tailed Skipper,Insecta,67435
91148956,2021/08/11 6:00 PM CDT,2021-08-11,2021-08-11 23:00:00 UTC,Central Time (US & Canada),959241,ashleybosarge,Ashley Bosarge,2021-08-14 18:12:52 UTC,2021-08-15 03:53:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/91148956,https://inaturalist-open-data.s3.amazonaws.com/photos/150720499/medium.jpeg,,"Caterpillar, Lepidoptera",One of several,1,0,false,,"Mobile County, AL, USA",30.6082227,-88.2461183,69951,,,,69951,,,false,,,Clouded Skipper,Lerema accius,Clouded Skipper,Insecta,142988
91883904,Fri Aug 20 2021 12:17:02 GMT-0700 (PDT),2021-08-20,2021-08-20 19:17:02 UTC,Pacific Time (US & Canada),395932,michaelmcgurl,,2021-08-20 19:28:22 UTC,2021-08-21 03:49:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/91883904,https://inaturalist-open-data.s3.amazonaws.com/photos/152053829/medium.jpg,,"","",1,0,false,3,"Caterpillar Park, Rohnert Park, CA, US",38.3391133333,-122.692695,5,,,,5,,,false,,,Common Checkered-Skipper,Burnsius communis,Common Checkered-Skipper,Insecta,1038408
92095705,2021/08/21 8:59 PM PDT,2021-08-21,2021-08-22 03:59:00 UTC,Pacific Time (US & Canada),4299351,ozarkpoppy,ozarkpoppy,2021-08-22 13:26:19 UTC,2022-10-30 22:13:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/92095705,https://inaturalist-open-data.s3.amazonaws.com/photos/152431217/medium.jpeg,,"",maybe?-computer suggestion. on Black Locust. night yard fm caterpillar,2,0,false,,"McDonald County, MO, USA (Mike's Creek Watershed)",36.6583055018,-94.071993673,8269,,,,8269,,,false,,,Silver-spotted Skipper,Epargyreus clarus,Silver-spotted Skipper,Insecta,81559
92306507,2021/08/21 10:08 AM CDT,2021-08-21,2021-08-21 15:08:00 UTC,Central Time (US & Canada),959241,ashleybosarge,Ashley Bosarge,2021-08-24 00:56:49 UTC,2021-08-25 06:41:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/92306507,https://inaturalist-open-data.s3.amazonaws.com/photos/152814035/medium.jpeg,,"Lepidoptera, Caterpillar",,1,0,false,,"Baldwin County, AL, USA",30.6010744,-87.7763333,88879,,,,88879,,,false,,,Silver-spotted Skipper,Epargyreus clarus,Silver-spotted Skipper,Insecta,81559
92306560,2021/08/21 12:07 PM CDT,2021-08-21,2021-08-21 17:07:00 UTC,Central Time (US & Canada),959241,ashleybosarge,Ashley Bosarge,2021-08-24 00:57:22 UTC,2021-08-25 06:41:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/92306560,https://inaturalist-open-data.s3.amazonaws.com/photos/152814895/medium.jpeg,,"Lepidoptera, Caterpillar",One of a few,1,0,false,,"Baldwin County, AL, USA",30.6010744,-87.7763333,88879,,,,88879,,,false,,,Clouded Skipper,Lerema accius,Clouded Skipper,Insecta,142988
92412743,2021/08/21 3:27 PM EDT,2021-08-21,2021-08-21 19:27:00 UTC,Eastern Time (US & Canada),286459,kevinemetcalf,Kevin Metcalf,2021-08-24 23:18:17 UTC,2022-01-24 18:42:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/92412743,https://inaturalist-open-data.s3.amazonaws.com/photos/153010977/medium.jpeg,,"","Crown vetch (caterpillar food plant) was nearby. A bit smaller, more compact than Horace's Duskywing. ",1,0,false,,"Delaware County, OH, USA",40.2678014679,-82.9491943456,2,,,,2,,,false,,,Wild Indigo Duskywing,Erynnis baptisiae,Wild Indigo Duskywing,Insecta,58478
92416703,Tue Aug 24 2021 19:06:50 GMT-0500 (CDT),2021-08-24,2021-08-24 19:06:50 UTC,UTC,1995553,cindyb123,,2021-08-25 00:09:13 UTC,2021-09-02 03:12:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/92416703,https://inaturalist-open-data.s3.amazonaws.com/photos/153018519/medium.jpg,,"","Caterpillar eating cannas….
What kind is it?",2,0,false,3,"Prince Albert Ct, Richardson, TX, US",32.9373548645,-96.7334474304,252,,,,252,,,false,,,Brazilian Skipper,Calpodes ethlius,Brazilian Skipper,Insecta,53866
92919984,2021/08/26 5:42 PM CDT,2021-08-26,2021-08-26 22:42:00 UTC,Central Time (US & Canada),959241,ashleybosarge,Ashley Bosarge,2021-08-29 15:52:44 UTC,2021-08-29 22:27:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/92919984,https://inaturalist-open-data.s3.amazonaws.com/photos/153920483/medium.jpeg,,"Caterpillar, Lepidoptera",,1,0,false,,"Baldwin County, AL, USA",30.6010744,-87.7763333,88879,,,,88879,,,false,,,Clouded Skipper,Lerema accius,Clouded Skipper,Insecta,142988
92975531,Sun Aug 29 2021 17:03:02 GMT-0500 (CDT),2021-08-29,2021-08-29 22:03:02 UTC,Central Time (US & Canada),288963,zdufran,Zach DuFran,2021-08-29 22:28:30 UTC,2022-09-08 22:20:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/92975531,https://inaturalist-open-data.s3.amazonaws.com/photos/154024131/medium.jpg,,"",Location is set where the caterpillar was collected.,2,0,false,3,"E SH-9, Norman, OK, US",35.1905368296,-97.2725274348,35,,,,35,,,false,,,Silver-spotted Skipper,Epargyreus clarus,Silver-spotted Skipper,Insecta,81559
93303997,Wed Sep 01 2021 16:49:30 GMT-0500 (CDT),2021-09-01,2021-09-01 16:49:30 UTC,UTC,4198006,terragar,,2021-09-01 22:03:37 UTC,2021-09-05 15:28:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93303997,https://inaturalist-open-data.s3.amazonaws.com/photos/154622157/medium.jpg,,"",3 caterpillars found on my black locust sapling. Fabaceae family,1,0,false,3,"Jackson Ave, Memphis, TN, US",35.1592445,-90.0054472167,31,,,,31,,,false,,,Silver-spotted Skipper,Epargyreus clarus,Silver-spotted Skipper,Insecta,81559
93564184,2021-09-04 13:17:47,2021-09-04,2021-09-04 07:47:47 UTC,Chennai,2052491,muralimohanbettampady,Murali Mohan Bettampady,2021-09-04 09:44:42 UTC,2021-09-04 14:51:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93564184,https://inaturalist-open-data.s3.amazonaws.com/photos/155093399/medium.jpeg,,"",Caterpillar of common spotted flat on its LHP: nilgirianthus ciliatus,1,0,false,2,Konalu,12.8406478781,75.3822565824,2118,,,,2118,,,false,gps,gps,Celaenorrhinus leucocera,Celaenorrhinus leucocera,,Insecta,335212
93564834,2021-09-04 13:02:35,2021-09-04,2021-09-04 07:32:35 UTC,Chennai,2052491,muralimohanbettampady,Murali Mohan Bettampady,2021-09-04 10:00:39 UTC,2021-09-05 08:59:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93564834,https://inaturalist-open-data.s3.amazonaws.com/photos/155094927/medium.jpeg,,"",Blank swift caterpillar on its LHP: Bambusa ,0,0,false,2,Konalu,12.8406478781,75.3822565824,2115,,,,2115,,,false,,,Blank Swift,Caltoris kumara,Blank Swift,Insecta,335234
94451653,Sat Sep 11 2021 11:37:22 GMT-0400 (EDT),2021-09-11,2021-09-11 15:37:22 UTC,Eastern Time (US & Canada),4951590,polynice_e_16,,2021-09-11 16:06:39 UTC,2021-11-03 12:48:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/94451653,https://inaturalist-open-data.s3.amazonaws.com/photos/156680356/medium.jpg,,"","Caterpillar 🐛 
Black head
Yellow with green hue

About the size of a grain of rice 
I believe this caterpillar was a new born considering the color not fully developed

The caterpillar was found feeding on some leaves. Others had the leaves curled over them like they were asleep

-protostome  

Reference: https://www.butterfliesandmoths.org/species/Urbanus-proteus ",1,0,false,3,"Little Manatee River State Park, Wimauma, FL, US",27.6624228246,-82.3784637433,538,,,,538,,,false,,,Long-tailed Skipper,Urbanus proteus,Long-tailed Skipper,Insecta,67435
94582761,2021/09/10 5:36 PM CDT,2021-09-10,2021-09-10 22:36:00 UTC,Central Time (US & Canada),959241,ashleybosarge,Ashley Bosarge,2021-09-12 15:32:17 UTC,2021-09-13 23:47:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/94582761,https://inaturalist-open-data.s3.amazonaws.com/photos/156911722/medium.jpeg,,"Caterpillar, Lepidoptera",,1,0,false,,"Mobile County, AL, USA",30.6082227,-88.2461183,69951,,,,69951,,,false,,,Long-tailed Skipper,Urbanus proteus,Long-tailed Skipper,Insecta,67435
