id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
59774942,2020-09-15 7:38:13 PM GMT+02:00,2020-09-15,2020-09-15 17:38:13 UTC,Pretoria,1255897,honeyguideacademy,Stephan and Unelle Knoetze,2020-09-16 14:12:22 UTC,2022-09-05 12:06:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/59774942,https://inaturalist-open-data.s3.amazonaws.com/photos/95536509/medium.jpeg,,"",,5,0,false,2,"Mossel Bay Local Municipality, South Africa",-34.0486192335,22.0199633762,69,,,,69,,open,false,gps,gps,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
59865046,2019/11/02 5:09 PM UTC,2019-11-02,2019-11-02 17:09:00 UTC,UTC,1472031,kinou66,,2020-09-17 12:00:38 UTC,2022-02-04 20:47:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/59865046,https://inaturalist-open-data.s3.amazonaws.com/photos/95679367/medium.jpeg,,"","Vue à 5 Kms de la sortie du parc d'Etosha, coté porte Otjovasundu au nord de Kamanjab
Proche du camp-side Olifantsrus.",6,0,false,,"Etosha, Namibie",-19.2262066887,15.6548019075,7813,,,,7813,,open,false,,,Caracal caracal caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
60072461,2020/09/19 9:41 AM SAST,2020-09-19,2020-09-19 07:41:00 UTC,Pretoria,1104956,vlakkie,Cedric Meyer,2020-09-19 15:08:25 UTC,2021-08-15 21:02:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/60072461,https://inaturalist-open-data.s3.amazonaws.com/photos/96030728/medium.jpg,,"","",5,0,false,,"Cape Point, Cape Town, South Africa",-34.2763433333,18.4703733333,30,,,,30,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
60202911,Sun Sep 20 2020 16:32:49 GMT+0200 (GMT+2),2020-09-20,2020-09-20 14:32:49 UTC,Africa/Johannesburg,1432801,mikehyde,Michael Hyde,2020-09-20 16:21:20 UTC,2020-09-23 07:26:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/60202911,https://inaturalist-open-data.s3.amazonaws.com/photos/96243882/medium.jpg,,"","Photo taken through the windscreen, quality is poor. No ear tags on this cat. ",4,0,false,3,"Cape Point National Park, Cape Point, WC, ZA",-34.3558616471,18.4735037852,5,,,,5,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
61077492,2020/09/27 3:51 PM SAST,2020-09-27,2020-09-27 13:51:00 UTC,Pretoria,673129,muonmo,Marian Oliver,2020-09-28 07:29:06 UTC,2020-10-07 09:38:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/61077492,https://inaturalist-open-data.s3.amazonaws.com/photos/97702372/medium.jpeg,,"",,4,0,false,,"Cape Point, Cape Town, South Africa",-34.259307,18.382486,5,,,,5,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
61122681,2020/09/27 3:47 PM SAST,2020-09-27,2020-09-27 13:47:00 UTC,Pretoria,783762,the_bush_fundi,Dennis Laidler,2020-09-28 17:47:20 UTC,2020-10-31 19:04:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/61122681,https://inaturalist-open-data.s3.amazonaws.com/photos/97777579/medium.jpeg,,"","",4,0,false,,"Cape Point, Cape Town, South Africa",-34.2587599424,18.3825746065,2,,,,2,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
61139845,Mon Sep 28 2020 10:20:45 GMT+0200 (GMT+2),2020-09-28,2020-09-28 08:20:45 UTC,Africa/Johannesburg,1481977,elle_hutchings,"",2020-09-28 20:28:40 UTC,2020-10-05 12:56:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/61139845,https://inaturalist-open-data.s3.amazonaws.com/photos/97808321/medium.jpg,,"",,1,0,false,3,"City of Cape Town, ZA-WC, ZA",-34.1293937713,18.3474271372,5,,,,5,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
61140615,Mon Sep 28 2020 10:23:55 GMT+0200 (GMT+2),2020-09-28,2020-09-28 08:23:55 UTC,Africa/Johannesburg,1481977,elle_hutchings,"",2020-09-28 20:37:01 UTC,2020-10-05 12:56:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/61140615,https://inaturalist-open-data.s3.amazonaws.com/photos/97809654/medium.jpg,,"",,1,0,false,3,"City of Cape Town, ZA-WC, ZA",-34.1294377344,18.3474261314,5,,,,5,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
61406107,2020/09/27 6:32 PM SAST,2020-09-27,2020-09-27 16:32:00 UTC,Pretoria,1666356,juleswood,"",2020-10-01 17:26:28 UTC,2022-09-05 12:25:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/61406107,https://inaturalist-open-data.s3.amazonaws.com/photos/98259358/medium.jpeg,,"",Carcal caught on 3 camera traps - as per time you cna see his route,7,0,false,,"Silver Mine (Nature Reserve), Cape Town, South Africa",-34.0809155325,18.4279878375,94,,,,94,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
61603580,2020/09/27 3:46 PM SAST,2020-09-27,2020-09-27 11:46:00 UTC,Pretoria,668373,gigilaidler,Gigi Laidler,2020-10-03 20:33:42 UTC,2021-10-01 14:23:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/61603580,https://inaturalist-open-data.s3.amazonaws.com/photos/98590688/medium.jpeg,,"",,13,0,false,,"Olifantsbos Area, Cape Point",-34.25884,18.38246,,,,,,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
63855830,2020-10-29 9:34:04 AM GMT+02:00,2020-10-29,2020-10-29 07:34:04 UTC,Africa/Johannesburg,671321,ish_crew,Ismail Ebrahim,2020-10-31 01:06:04 UTC,2020-12-09 10:34:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/63855830,https://inaturalist-open-data.s3.amazonaws.com/photos/102557151/medium.jpeg,,"",,5,0,false,2,"kirstenbosch botanical gardens, along road to KRC",-33.9842564173,18.4358545393,21,,,,21,,open,false,gps,gps,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
63891906,2020/10/31 12:59 PM SAST,2020-10-31,2020-10-31 10:59:00 UTC,Africa/Johannesburg,3353326,hendre_,Hendré,2020-10-31 16:05:16 UTC,2021-03-01 07:20:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/63891906,https://inaturalist-open-data.s3.amazonaws.com/photos/102615437/medium.jpeg,,"",,1,0,false,,"Bellville, Cape Town, South Africa",-33.8765585184,18.5973625508,15,,,,15,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
64189676,2020/11/03 8:37 PM SAST,2020-11-03,2020-11-03 18:37:00 UTC,Africa/Johannesburg,383144,tonyrebelo,Tony Rebelo,2020-11-04 19:23:27 UTC,2020-11-23 13:23:43 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/64189676,https://inaturalist-open-data.s3.amazonaws.com/photos/103155812/medium.jpeg,,"","Much debate, but has hair so Caracal and not dog?",1,0,false,,"Level 3 n of Elephant Eye Trail, Upper Tokai Park section, Table Mountain National Park",-34.0582957778,18.4044274167,10,,,,10,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
64866735,2015/02/10 1:02 PM SAST,2015-02-10,2015-02-10 09:02:00 UTC,Pretoria,1176097,christiaan_viljoen,Christiaan Viljoen,2020-11-14 16:58:06 UTC,2022-07-14 18:17:17 UTC,research,CC-BY,https://www.inaturalist.org/observations/64866735,https://inaturalist-open-data.s3.amazonaws.com/photos/104353505/medium.jpeg,,"","",5,0,false,,"South Cape DC, South Africa",-34.0523534195,22.0248960208,15,,,,15,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
65631903,2020/11/26 7:02 AM SAST,2020-11-26,2020-11-26 05:02:00 UTC,Africa/Johannesburg,775566,ekuyler,"",2020-11-26 10:48:22 UTC,2021-07-15 15:05:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65631903,https://inaturalist-open-data.s3.amazonaws.com/photos/105669361/medium.jpg,,"","Caracal caracal cub on the R27 West Coast Road, Melkbosstrand. ",3,0,false,,"City of Cape Town, ZA-WC, ZA",-33.716185521,18.4557305315,4,,,,4,,open,false,,,Caracal caracal caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
66178534,2020-12-06 9:25:06 AM GMT+02:00,2020-12-06,2020-12-06 07:25:06 UTC,Africa/Johannesburg,735049,maphisad,David Maphisa,2020-12-06 07:27:29 UTC,2021-07-29 07:24:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/66178534,https://inaturalist-open-data.s3.amazonaws.com/photos/106663271/medium.jpeg,,"",,3,0,false,2,"Mantsopa Local Municipality, South Africa",-29.063671664,27.509713934,4,,,,4,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
67672161,2021-01-05 8:27:00 AM GMT+02:00,2021-01-05,2021-01-05 04:27:00 UTC,Pretoria,2040203,justinhawthorne,Justin Hawthorne,2021-01-06 18:12:25 UTC,2021-08-24 15:38:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/67672161,https://inaturalist-open-data.s3.amazonaws.com/photos/109408301/medium.jpeg,,"",Hermes,3,0,false,2,"Table Mountain (Nature Reserve), Cape Town, South Africa",-33.9559696794,18.4118776023,50,,,,50,,open,false,gps,gps,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
67701843,2015/08/25 7:35 AM SAST,2015-08-25,2015-08-25 03:35:00 UTC,Pretoria,1176097,christiaan_viljoen,Christiaan Viljoen,2021-01-07 11:19:31 UTC,2022-06-17 08:18:09 UTC,research,CC-BY,https://www.inaturalist.org/observations/67701843,https://inaturalist-open-data.s3.amazonaws.com/photos/109451869/medium.jpeg,,"","",5,0,false,,"South Cape DC, South Africa",-34.0304111076,21.8396694729,15,,,,15,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
67788440,2021-01-08 11:25:37 AM GMT+02:00,2021-01-08,2021-01-08 09:25:37 UTC,Africa/Johannesburg,2040203,justinhawthorne,Justin Hawthorne,2021-01-09 10:17:27 UTC,2021-01-12 17:02:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/67788440,https://inaturalist-open-data.s3.amazonaws.com/photos/109615786/medium.jpeg,,"","Edited... 

For scale purpose:
Width of tip of middle and ring finger nails = 13mm

Contains hair and some bones. ",1,0,false,2,"Table Mountain (Nature Reserve), Cape Town, South Africa",-33.9607698367,18.4270022437,200,,,,200,,open,false,gps,gps,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
68061804,2020-12-23 12:00:00 PM GMT+02:00,2020-12-23,2020-12-23 08:00:00 UTC,Pretoria,2173153,dryfveer,Santie Gouws,2021-01-14 17:41:22 UTC,2022-01-13 14:32:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68061804,https://inaturalist-open-data.s3.amazonaws.com/photos/110118997/medium.jpeg,,"",With permission from my friend Jakes Wallage. Table Mountain. Only one print in the mud,2,0,false,2,"Table Mountain (Nature Reserve), Cape Town, South Africa",-33.9746198354,18.4088567644,21,,,,21,,open,false,gps,gps,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
68597998,2020/11/13 8:23 PM UTC,2020-11-13,2020-11-13 20:23:00 UTC,UTC,1030272,justinponder2505,Justin Ponder,2021-01-25 14:21:09 UTC,2021-02-09 04:55:28 UTC,research,,https://www.inaturalist.org/observations/68597998,https://static.inaturalist.org/photos/111118651/medium.jpeg,,"",,4,0,false,,"Central Karoo DC, South Africa",-32.3699568252,22.4830992813,122,,,,122,,open,false,,,Caracal caracal caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
69001508,2010/09/27 9:35 AM UTC,2010-09-27,2010-09-27 09:35:00 UTC,UTC,3134218,mylesveysey,Myles Veysey,2021-02-03 12:06:37 UTC,2021-03-05 19:45:12 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/69001508,https://static.inaturalist.org/photos/111866694/medium.jpeg,,"","",2,0,false,,"Benede Oranje, South Africa",-26.2700354655,20.5793593586,977,,,,977,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
69372300,2021/02/10 4:35 PM SAST,2021-02-10,2021-02-10 14:35:00 UTC,Africa/Johannesburg,767381,twhitehead,Timothy Whitehead,2021-02-10 17:46:25 UTC,2021-02-19 19:44:22 UTC,research,CC-BY,https://www.inaturalist.org/observations/69372300,https://inaturalist-open-data.s3.amazonaws.com/photos/112540184/medium.jpg,,"",,2,0,false,,"Bellville, Cape Town, South Africa",-33.8744228166,18.6029076394,8,,,,8,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
69493121,2021-02-11 11:23:38 AM GMT+02:00,2021-02-11,2021-02-11 09:23:38 UTC,Africa/Johannesburg,2040203,justinhawthorne,Justin Hawthorne,2021-02-13 08:04:38 UTC,2021-02-16 09:21:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69493121,https://inaturalist-open-data.s3.amazonaws.com/photos/112769275/medium.jpeg,,"","Scale: middle and ring finger nail width = 13mm 

Scat containing evidence of bird as prey. 

Mix of forest, invasives and fynbos ",1,0,false,2,"Mowbray Ridge lower, Table Mountain (Nature Reserve), Cape Town, South Africa",-33.9525703891,18.4492810071,100,,,,100,,open,false,gps,gps,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
69686676,2021-02-16 10:08:35 PM GMT+02:00,2021-02-16,2021-02-16 20:08:35 UTC,Africa/Johannesburg,842896,nickleggatt,Nick Leggatt,2021-02-16 21:01:18 UTC,2021-07-15 15:48:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69686676,https://inaturalist-open-data.s3.amazonaws.com/photos/113127615/medium.jpeg,,"","",5,0,false,2,"Milnerton Rural, Cape Town, 7441, South Africa",-33.857636,18.498631,5,,,,5,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
69721785,2021-02-17 1:23:59 PM GMT+02:00,2021-02-17,2021-02-17 11:23:59 UTC,Africa/Johannesburg,2040203,justinhawthorne,Justin Hawthorne,2021-02-17 15:51:33 UTC,2021-02-19 07:10:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69721785,https://inaturalist-open-data.s3.amazonaws.com/photos/113194702/medium.jpeg,,"",Scale: Middle and ring finger nail width = 13mm ,1,0,false,2,"Table Mountain (Nature Reserve), Cape Town, South Africa",-33.9893062828,18.4098270535,10,,,,10,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
70096527,2021/02/24 10:08 AM SAST,2021-02-24,2021-02-24 08:08:00 UTC,Pretoria,3353326,hendre_,Hendré,2021-02-24 17:24:50 UTC,2022-04-26 17:52:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70096527,https://inaturalist-open-data.s3.amazonaws.com/photos/113889128/medium.jpeg,,"",Lens cap is 35mm across,2,0,false,,"Bellville, Cape Town, South Africa",-33.879097615,18.6029195982,67,,,,67,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
70621648,2018-08-19,2018-08-19,,UTC,3195311,marcoanfossi,Marco Anfossi,2021-03-05 19:29:33 UTC,2022-04-26 14:12:48 UTC,research,,https://www.inaturalist.org/observations/70621648,https://static.inaturalist.org/photos/114843368/medium.jpeg,,"",,3,0,false,2,"Municipalità locale di Emadlangeni, Sudafrica",-27.6899280863,30.53392075,1322983,,,,1322983,,open,false,gps,gps,Caracal caracal caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
70643858,2021-03-05 8:55:21 AM GMT+02:00,2021-03-05,2021-03-05 06:55:21 UTC,Africa/Johannesburg,855543,joctober,Johan October,2021-03-06 03:14:06 UTC,2021-03-06 07:45:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70643858,https://inaturalist-open-data.s3.amazonaws.com/photos/114883156/medium.jpeg,,"",,1,0,false,2,"Table Mountain (Nature Reserve), Cape Town, South Africa",-33.9602235798,18.4114229679,10,,,,10,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
70803947,2021-03-06 9:26:06 AM GMT+02:00,2021-03-06,2021-03-06 05:26:06 UTC,Pretoria,855543,joctober,Johan October,2021-03-08 07:36:17 UTC,2021-09-08 16:46:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70803947,https://inaturalist-open-data.s3.amazonaws.com/photos/115172094/medium.jpeg,,"",Very unlikely that it could be dogs'... too difficult for dogs to get here,2,0,false,2,"Table Mountain National Park, ZA-WC-CT, ZA-WC, ZA",-33.9883980481,18.4059028141,19,,,,19,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
71539897,2021/02/14 9:12 PM SAST,2021-02-14,2021-02-14 17:12:00 UTC,Pretoria,528390,sallyslak,Sally Adam,2021-03-19 09:05:46 UTC,2022-07-13 08:12:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71539897,https://inaturalist-open-data.s3.amazonaws.com/photos/116490921/medium.jpeg,,"","",6,0,false,,Fence path,-33.9701913152,22.0857935294,50,,,,50,,open,false,,,Caracal caracal caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
71708411,2021-03-21 11:38:25 AM GMT+02:00,2021-03-21,2021-03-21 07:38:25 UTC,Pretoria,2173153,dryfveer,Santie Gouws,2021-03-21 15:17:01 UTC,2021-07-16 19:23:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71708411,https://inaturalist-open-data.s3.amazonaws.com/photos/116790827/medium.jpeg,,"",clear signs of bone. Also hair,1,0,false,2,Highlands Trail - Iona to Kleinmond South Africa,-34.3295622533,19.1058653221,4,,,,4,,open,false,gps,gps,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
71713007,Sun Mar 21 2021 18:02:26 GMT+0200 (GMT+2),2021-03-21,2021-03-21 14:02:26 UTC,Pretoria,4011141,caitmorris22,,2021-03-21 16:15:09 UTC,2021-03-31 17:01:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71713007,https://inaturalist-open-data.s3.amazonaws.com/photos/116799517/medium.jpg,,"",Caracal scat? ,3,0,false,3,"Fish Hoek, Fish Hoek, WC, ZA",-34.14736666,18.4287,20,,,,20,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
73019401,2021/03/18 8:51 PM SAST,2021-03-18,2021-03-18 18:51:00 UTC,Pretoria,903661,bluehillescape,Alan Lee,2021-04-05 16:01:53 UTC,2022-07-13 08:13:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/73019401,https://inaturalist-open-data.s3.amazonaws.com/photos/119157305/medium.jpeg,,"","",3,0,false,,"Blue Hill Nature Reserve, Western Cape, South Africa",-33.586202,23.432622,86,,,,86,,open,false,,manual,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
75651248,2016/06/16 6:46 PM CEST,2016-06-16,2016-06-16 16:46:00 UTC,Amsterdam,229502,benoit_segerer,Benoît Segerer,2021-04-29 13:34:27 UTC,2022-11-02 18:27:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75651248,https://inaturalist-open-data.s3.amazonaws.com/photos/123791291/medium.jpeg,,"",,4,0,false,,"Oribi gorge nature reserve, Ugu District Municipality, Afrique du Sud",-30.7174259286,30.2728501894,2011,,,,2011,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
75919622,Fri Apr 30 2021 09:29:37 GMT+0200 (GMT+2),2021-04-30,2021-04-30 07:29:37 UTC,Pretoria,1242477,marisa07,Marisa Langton,2021-04-30 20:19:29 UTC,2022-04-26 13:14:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75919622,https://inaturalist-open-data.s3.amazonaws.com/photos/124223297/medium.jpg,,"","",2,0,false,3,"Tygerberg (Nature Reserve), Cape Town, WC, ZA",-33.8791616667,18.5929866667,5,,,,5,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
76162361,2021/05/01 10:39 AM SAST,2021-05-01,2021-05-01 08:39:00 UTC,Pretoria,3353326,hendre_,Hendré,2021-05-01 15:15:55 UTC,2021-05-02 16:35:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76162361,https://inaturalist-open-data.s3.amazonaws.com/photos/124593864/medium.jpeg,,"",,2,0,false,,"City of Cape Town, Western Cape, South Africa",-33.8801933299,18.60144833,,,,,,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
76166920,2021/05/01 11:49 AM SAST,2021-05-01,2021-05-01 09:49:00 UTC,Pretoria,3353326,hendre_,Hendré,2021-05-01 15:28:42 UTC,2021-05-02 16:42:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76166920,https://inaturalist-open-data.s3.amazonaws.com/photos/124602065/medium.jpeg,,"",,2,0,false,,"City of Cape Town, Western Cape, South Africa",-33.88256667,18.600375,,,,,,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
76166980,2021/05/01 11:54 AM SAST,2021-05-01,2021-05-01 09:54:00 UTC,Pretoria,3353326,hendre_,Hendré,2021-05-01 15:28:47 UTC,2021-05-02 16:33:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76166980,https://inaturalist-open-data.s3.amazonaws.com/photos/124602867/medium.jpeg,,"",,2,0,false,,"City of Cape Town, Western Cape, South Africa",-33.88228,18.5993983301,,,,,,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
76169649,2021/05/01 12:47 PM SAST,2021-05-01,2021-05-01 10:47:00 UTC,Pretoria,3353326,hendre_,Hendré,2021-05-01 15:36:33 UTC,2021-05-08 18:08:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76169649,https://inaturalist-open-data.s3.amazonaws.com/photos/124609657/medium.jpeg,,"",,1,0,false,,"City of Cape Town, Western Cape, South Africa",-33.873065,18.59739,,,,,,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
76485676,Sun May 02 2021 12:39:18 GMT+0200 (GMT+2),2021-05-02,2021-05-02 10:39:18 UTC,Pretoria,1477665,davehonour,,2021-05-02 10:41:59 UTC,2021-05-08 13:19:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76485676,https://inaturalist-open-data.s3.amazonaws.com/photos/125114176/medium.jpg,,"","Droppings contains fur and bone evident 
About 100mm total length
",1,0,false,3,"Milnerton Rural, Blouberg, WC, ZA",-33.8404970003,18.49724311,8,,,,8,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
76610929,2021/05/01 11:35 AM SAST,2021-05-01,2021-05-01 09:35:00 UTC,Pretoria,763285,scholtz,"",2021-05-02 17:29:25 UTC,2021-06-21 18:22:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76610929,https://inaturalist-open-data.s3.amazonaws.com/photos/125280983/medium.jpg,,"",,2,0,false,,"Bellville, Cape Town, South Africa",-33.8792876115,18.5966134071,282,,,,282,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
76623626,2021/05/02 12:56 PM SAST,2021-05-02,2021-05-02 10:56:00 UTC,Pretoria,763285,scholtz,"",2021-05-02 18:02:40 UTC,2021-06-21 18:22:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76623626,https://inaturalist-open-data.s3.amazonaws.com/photos/125321416/medium.jpeg,,"","",1,0,false,,"1 Totius St, Welgemoed, Cape Town, 7530, South Africa",-33.8792898,18.5966189,194,,,,194,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
77292033,2021/04/30 11:57 AM SAST,2021-04-30,2021-04-30 09:57:00 UTC,Pretoria,903661,bluehillescape,Alan Lee,2021-05-04 16:11:05 UTC,2022-11-01 21:34:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77292033,https://inaturalist-open-data.s3.amazonaws.com/photos/126396792/medium.jpeg,,"",,4,0,false,,"East Road Saddle, Blue Hill Nature Reserve",-33.5862332624,23.4328413771,61,,,,61,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
77324173,2021/05/01 11:29 AM SAST,2021-05-01,2021-05-01 09:29:00 UTC,Pretoria,755283,thomsonsgift,Stuart Thomson,2021-05-04 18:57:39 UTC,2022-11-01 21:27:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77324173,https://inaturalist-open-data.s3.amazonaws.com/photos/126446960/medium.jpeg,,"",M2E91A1L115-102.9440002-102.944000,3,0,false,,"South Cape DC, South Africa",-34.0269217394,22.2374390543,61,,,,61,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
77327198,Tue Dec 29 2020 15:37:12 GMT+0200 (GMT+2),2020-12-29,2020-12-29 13:37:12 UTC,Pretoria,4354272,wjpret,,2021-05-04 19:16:42 UTC,2022-11-01 21:26:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77327198,https://inaturalist-open-data.s3.amazonaws.com/photos/126454259/medium.jpg,,"","",2,0,false,3,"MP, ZA",-27.3057289379,29.6349229172,211,,,,211,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
77429228,2021/05/02 1:58 PM SAST,2021-05-02,2021-05-02 11:58:00 UTC,Pretoria,383144,tonyrebelo,Tony Rebelo,2021-05-05 10:22:01 UTC,2021-05-05 11:10:05 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/77429228,https://inaturalist-open-data.s3.amazonaws.com/photos/126628120/medium.jpeg,,"",,1,0,false,,"Tygerberg Nature Reserve, Watsonia (summit) Trail",-33.87372192,18.5968984301,10,,,,10,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Southern and Eastern African Caracal,Mammalia,703804
